Id,R,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au,Season
2117,C,KASTANOS,Salernitana,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
2392,C,WALACE,Udinese,28,5.91,5.84,0,0,0,0,0,0,0,4,0,0,2020-21
2392,C,WALACE,Udinese,35,5.89,5.86,1,0,0,0,0,0,0,6,1,0,2021-22
2392,C,WALACE,Udinese,37,5.95,5.89,0,0,0,0,0,0,1,6,0,0,2022-23
2392,C,WALACE,Udinese,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
4681,C,"LOPEZ M.","Olympique Marsiglia",0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4681,C,"LOPEZ M.",Sassuolo,28,5.86,5.95,2,0,0,0,0,0,0,7,0,0,2020-21
4681,C,"LOPEZ M.",Sassuolo,34,6.09,6.1,2,0,0,0,0,0,1,14,0,0,2021-22
4681,C,"LOPEZ M.",Sassuolo,30,5.93,5.75,0,0,0,0,0,0,0,11,0,0,2022-23
4681,C,"LOPEZ M.",Sassuolo,2,5,4.5,0,0,0,0,0,0,0,0,1,0,2023-24
4890,C,TAMEZE,Verona,32,5.92,5.92,1,0,0,0,0,0,0,6,0,0,2020-21
4890,C,TAMEZE,Verona,36,6.25,6.58,4,0,0,0,0,0,2,4,0,0,2021-22
4890,C,TAMEZE,Verona,37,5.81,5.77,0,0,0,0,0,0,0,3,0,0,2022-23
4890,C,TAMEZE,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4992,A,GYASI,Spezia,36,5.96,6.4,4,0,0,0,0,0,6,4,0,0,2020-21
4992,A,GYASI,Spezia,36,5.78,6.08,6,0,0,0,0,0,0,10,0,1,2021-22
4992,C,GYASI,Spezia,35,5.77,5.8,2,0,0,0,0,0,0,10,0,0,2022-23
4992,C,GYASI,Empoli,2,5.25,5.25,0,0,0,0,0,0,0,0,0,0,2023-24
6054,C,"MORO N.",Bologna,25,6.04,6.3,1,0,0,0,0,0,4,1,0,0,2022-23
6054,C,"MORO N.",Bologna,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
65,C,MANCOSU,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
148,C,KRUNIC,Empoli,33,6,6.5,5,0,0,0,0,0,6,7,1,0,2018-19
148,C,KRUNIC,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
148,C,KRUNIC,Milan,16,5.88,6.12,1,0,0,0,0,0,2,3,0,0,2020-21
148,C,KRUNIC,Milan,23,6.13,6.15,0,0,0,0,0,0,1,2,0,0,2021-22
148,C,KRUNIC,Milan,22,5.95,5.82,0,0,0,0,0,0,1,8,0,0,2022-23
148,C,KRUNIC,Milan,2,6.25,6,0,0,0,0,0,0,0,1,0,0,2023-24
181,C,VECINO,Inter,28,5.93,6.16,3,0,0,0,0,0,2,7,1,0,2017-18
181,C,VECINO,Inter,27,5.85,6.07,3,0,0,0,0,0,1,8,0,0,2018-19
181,C,VECINO,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
181,C,VECINO,Inter,4,6.38,7.38,1,0,0,0,0,0,1,0,0,0,2020-21
181,C,VECINO,Inter,10,6,6.25,1,0,0,0,0,0,0,2,0,0,2021-22
181,C,VECINO,Lazio,30,5.95,6.05,2,0,0,0,0,0,0,6,0,0,2022-23
181,C,VECINO,Lazio,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
470,C,STROOTMAN,Roma,29,5.84,5.88,1,0,0,0,0,0,0,4,0,0,2017-18
470,C,STROOTMAN,Roma,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2018-19
470,C,STROOTMAN,"Olympique Marsiglia",0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
470,C,STROOTMAN,Genoa,18,6.17,6.14,0,0,0,0,0,0,3,7,0,0,2020-21
470,C,STROOTMAN,Cagliari,9,5.72,5.5,0,0,0,0,0,0,0,4,0,0,2021-22
470,C,STROOTMAN,Genoa,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
1978,C,SENSI,Sassuolo,16,6,6.31,2,0,0,0,0,0,0,2,0,0,2017-18
1978,C,SENSI,Sassuolo,28,6.05,6.27,2,0,0,0,0,0,4,8,0,0,2018-19
1978,C,SENSI,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
1978,C,SENSI,Inter,16,6,5.91,0,0,0,0,0,0,0,1,1,0,2020-21
1978,C,SENSI,Sampdoria,14,5.93,6.11,1,0,0,0,0,0,0,1,0,0,2021-22
1978,C,SENSI,Monza,27,6.02,6.26,3,0,0,0,0,0,1,8,0,0,2022-23
1978,C,SENSI,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4522,C,AMRABAT,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4522,C,AMRABAT,Fiorentina,29,5.9,5.78,0,0,0,0,0,0,0,7,0,0,2020-21
4522,C,AMRABAT,Fiorentina,18,6.06,6.08,1,0,0,0,0,0,0,6,0,0,2021-22
4522,C,AMRABAT,Fiorentina,28,6,5.84,0,0,0,0,0,0,1,11,0,0,2022-23
4522,C,AMRABAT,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4947,C,BRESCIANINI,Frosinone,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5791,C,FRENDRUP,Genoa,10,5.8,5.75,0,0,0,0,0,0,0,1,0,0,2021-22
5791,C,FRENDRUP,Genoa,2,6,6.25,0,0,0,0,0,0,1,1,0,0,2023-24
5844,C,THORSTVEDT,Sassuolo,25,6,6.2,2,0,0,0,0,0,1,5,0,0,2022-23
5844,C,THORSTVEDT,Sassuolo,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
5869,C,BLIN,Lecce,34,5.94,5.91,1,0,0,0,0,0,0,8,0,0,2022-23
5869,C,BLIN,Lecce,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5999,C,"GONZALEZ J.",Lecce,34,5.96,5.91,1,0,0,0,0,0,1,8,0,1,2022-23
5999,C,"GONZALEZ J.",Lecce,2,5.5,5.25,0,0,0,0,0,0,0,1,0,0,2023-24
6010,C,FAZZINI,Empoli,15,5.9,5.8,0,0,0,0,0,0,0,4,0,0,2022-23
6010,C,FAZZINI,Empoli,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
6061,C,OUDIN,Lecce,25,5.98,6.3,3,0,0,0,0,0,0,3,0,0,2022-23
6061,C,OUDIN,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6112,C,"ILING JUNIOR",Juventus,8,6.19,6.62,1,0,0,0,0,0,1,1,0,0,2022-23
6112,C,"ILING JUNIOR",Juventus,2,6.25,6.75,0,0,0,0,0,0,1,0,0,0,2023-24
6394,C,RAMADANI,Lecce,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
6402,C,"CAJUSTE ",Napoli,1,5,4.5,0,0,0,0,0,0,0,1,0,0,2023-24
6410,C,KABA,Lecce,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
27,C,GRASSI,SPAL,28,6.11,6.38,3,0,0,0,0,0,0,3,0,0,2017-18
27,C,GRASSI,Parma,6,5.83,5.83,0,0,0,0,0,0,0,0,0,0,2018-19
27,C,GRASSI,Parma,20,5.72,5.55,0,0,0,0,0,0,0,3,0,1,2020-21
27,C,GRASSI,Cagliari,28,5.95,5.88,0,0,0,0,0,0,1,4,1,0,2021-22
27,C,GRASSI,Empoli,20,5.92,5.85,0,0,0,0,0,0,0,3,0,0,2022-23
27,C,GRASSI,Empoli,1,5.5,5,0,0,0,0,0,0,0,1,0,0,2023-24
170,C,BADELJ,Fiorentina,27,5.96,6,2,0,0,0,0,0,0,8,1,0,2017-18
170,C,BADELJ,Lazio,22,5.82,5.73,1,0,0,0,0,0,0,6,0,1,2018-19
170,C,BADELJ,Genoa,29,6.14,6.22,1,0,0,0,0,0,3,7,0,0,2020-21
170,C,BADELJ,Genoa,34,5.76,5.79,1,0,0,0,0,0,0,4,0,0,2021-22
170,C,BADELJ,Genoa,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
666,C,MACHIN,Parma,2,5.75,6.25,0,0,0,0,0,0,1,0,0,0,2018-19
666,C,MACHIN,Monza,21,5.9,5.9,0,0,0,0,0,0,2,4,0,0,2022-23
666,C,MACHIN,Monza,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
2008,C,LINETTY,Sampdoria,28,6.07,6.32,3,0,0,0,0,0,2,8,0,0,2017-18
2008,C,LINETTY,Sampdoria,32,5.97,6.17,3,0,0,0,0,0,3,11,0,0,2018-19
2008,C,LINETTY,Torino,24,5.69,5.71,1,0,0,0,0,0,0,5,0,0,2020-21
2008,C,LINETTY,Torino,16,5.78,5.72,0,0,0,0,0,0,0,2,0,0,2021-22
2008,C,LINETTY,Torino,29,5.95,5.93,1,0,0,0,0,0,0,8,0,0,2022-23
2008,C,LINETTY,Torino,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
2692,A,CASTILLEJO,Milan,22,5.95,6.55,4,0,0,0,0,0,2,3,0,0,2018-19
2692,C,CASTILLEJO,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2692,C,CASTILLEJO,Milan,24,5.88,5.92,1,0,0,0,0,0,0,5,0,0,2020-21
2692,C,CASTILLEJO,Milan,3,6.33,6.17,0,0,0,0,0,0,0,1,0,0,2021-22
2692,C,CASTILLEJO,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5298,C,POBEGA,Spezia,20,6.1,6.85,6,0,0,0,0,0,0,6,0,0,2020-21
5298,C,POBEGA,Torino,31,6.26,6.5,4,0,0,0,0,0,1,11,0,0,2021-22
5298,C,POBEGA,Milan,14,5.96,6.25,2,0,0,0,0,0,0,4,0,0,2022-23
5298,C,POBEGA,Milan,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5423,C,BOVE,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
5423,C,BOVE,Roma,2,6.5,8,1,0,0,0,0,0,0,0,0,0,2021-22
5423,C,BOVE,Roma,17,6.03,6.15,1,0,0,0,0,0,0,2,0,0,2022-23
5423,C,BOVE,Roma,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5499,C,HONGLA,Verona,13,5.77,5.88,1,0,0,0,0,0,0,3,0,0,2021-22
5499,C,HONGLA,Verona,8,5.69,5.44,0,0,0,0,0,0,0,4,0,0,2022-23
5499,C,HONGLA,Verona,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5784,C,AEBISCHER,Bologna,8,5.88,5.81,0,0,0,0,0,0,0,1,0,0,2021-22
5784,C,AEBISCHER,Bologna,26,5.87,5.9,1,0,0,0,0,0,0,4,0,0,2022-23
5784,C,AEBISCHER,Bologna,2,6,5.75,0,0,0,0,0,0,0,1,0,0,2023-24
5813,C,MIRETTI,Juventus,4,6,6,0,0,0,0,0,0,0,0,0,0,2021-22
5813,C,MIRETTI,Juventus,25,5.96,6.02,0,0,0,0,0,0,2,2,0,0,2022-23
5813,C,MIRETTI,Juventus,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
6219,C,BOLOCA,Sassuolo,1,5,5,0,0,0,0,0,0,0,0,0,0,2023-24
6222,C,RAFIA,Lecce,2,6.25,7.75,1,0,0,0,0,0,0,0,0,0,2023-24
6232,C,MAKOUMBOU,Cagliari,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
6448,C,MARTEGANI,Salernitana,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,2023-24
6458,C,SERDAR,Verona,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
694,C,BAEZ,Cremonese,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2022-23
694,C,BAEZ,Frosinone,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
1871,C,DEIOLA,Cagliari,9,5.94,5.78,0,0,0,0,0,0,0,3,0,0,2017-18
1871,C,DEIOLA,Cagliari,17,5.74,5.65,0,0,0,0,0,0,1,5,0,0,2018-19
1871,C,DEIOLA,Cagliari,20,5.65,5.58,0,0,0,0,0,0,0,3,0,0,2020-21
1871,C,DEIOLA,Cagliari,31,5.82,6.16,4,0,0,0,0,0,1,5,0,0,2021-22
1871,C,DEIOLA,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
1976,C,MAZZITELLI,Sassuolo,17,5.74,5.68,0,0,0,0,0,0,1,4,0,0,2017-18
1976,C,MAZZITELLI,Genoa,9,5.72,5.56,0,0,0,0,0,0,0,3,0,0,2018-19
1976,C,MAZZITELLI,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
1976,C,MAZZITELLI,Frosinone,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
1980,C,ARAMU,Venezia,32,6.14,6.77,4,0,0,4,3,1,5,6,0,0,2021-22
1980,C,ARAMU,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2161,C,HAAS,Atalanta,6,5.67,5.67,0,0,0,0,0,0,0,0,0,0,2017-18
2161,C,HAAS,Empoli,16,5.88,5.91,0,0,0,0,0,0,2,3,0,0,2021-22
2161,C,HAAS,Empoli,24,5.88,5.96,1,0,0,0,0,0,0,2,0,0,2022-23
2161,C,HAAS,Empoli,1,5.5,5,0,0,0,0,0,0,0,1,0,0,2023-24
2183,C,GARRITANO,Chievo,8,5.94,5.94,0,0,0,0,0,0,0,0,0,0,2017-18
2183,C,GARRITANO,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-19
2183,C,GARRITANO,Frosinone,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,2023-24
2825,C,BOURABIA,Sassuolo,31,5.82,5.77,1,0,0,0,0,0,0,7,1,0,2018-19
2825,C,BOURABIA,Sassuolo,11,5.86,6.09,1,0,0,0,0,0,0,2,0,0,2020-21
2825,C,BOURABIA,Spezia,8,6.06,6.38,1,0,0,0,0,0,0,1,0,0,2021-22
2825,C,BOURABIA,Spezia,37,5.91,6,1,0,0,0,0,0,2,3,0,0,2022-23
2825,C,BOURABIA,Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4459,C,ROVELLA,Genoa,18,5.83,5.83,0,0,0,0,0,0,2,4,0,0,2020-21
4459,C,ROVELLA,Genoa,20,6.1,6.12,0,0,0,0,0,0,3,5,0,0,2021-22
4459,C,ROVELLA,Monza,25,6.1,6.16,1,0,0,0,0,0,2,6,1,0,2022-23
4459,C,ROVELLA,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4787,C,QUINA,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4787,C,QUINA,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4892,C,SAELEMAEKERS,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4892,C,SAELEMAEKERS,Milan,32,5.94,6.14,2,0,0,0,0,0,4,5,1,0,2020-21
4892,C,SAELEMAEKERS,Milan,34,6.01,6.16,1,0,0,0,0,0,3,2,0,0,2021-22
4892,C,SAELEMAEKERS,Milan,29,5.91,6.17,2,0,0,0,0,0,2,1,0,0,2022-23
4892,C,SAELEMAEKERS,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4896,C,MALDINI,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
4896,C,MALDINI,Milan,3,6.33,7.17,1,0,0,0,0,0,0,1,0,0,2021-22
4896,C,MALDINI,Spezia,15,6.07,6.43,2,0,0,0,0,0,0,1,0,0,2022-23
4896,C,MALDINI,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5603,D,PONGRACIC,Lecce,9,6,5.89,0,0,0,0,0,0,0,2,0,0,2022-23
5603,D,PONGRACIC,Lecce,2,5.5,5,0,0,0,0,0,0,0,2,0,0,2023-24
5267,C,RACIC,Sassuolo,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5397,C,KOVALENKO,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
5397,C,KOVALENKO,Spezia,22,5.86,6.07,1,0,0,0,0,0,3,4,0,0,2021-22
5397,C,KOVALENKO,Spezia,13,5.92,5.88,0,0,0,0,0,0,0,1,0,0,2022-23
5397,C,KOVALENKO,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5457,C,MALEH,Fiorentina,23,6.07,6.26,2,0,0,0,0,0,1,5,0,0,2021-22
5457,C,MALEH,Lecce,21,5.81,5.76,0,0,0,0,0,0,1,5,0,0,2022-23
5457,C,MALEH,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5510,C,"ROMERO L.",Lazio,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2021-22
5510,C,"ROMERO L.",Lazio,2,6.25,7.75,1,0,0,0,0,0,0,0,0,0,2022-23
5510,C,"ROMERO L.",Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5674,C,BASIC,Lazio,20,5.85,5.88,0,0,0,0,0,0,2,3,0,0,2021-22
5674,C,BASIC,Lazio,14,6,6.18,1,0,0,0,0,0,0,2,0,0,2022-23
5674,C,BASIC,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5719,C,ASLLANI,Empoli,18,6,6.17,1,0,0,0,0,0,1,2,0,0,2021-22
5719,C,ASLLANI,Inter,13,5.92,5.85,0,0,0,0,0,0,0,2,0,0,2022-23
5719,C,ASLLANI,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5798,C,BOHINEN,Salernitana,10,5.95,5.8,0,0,0,0,0,0,1,5,0,0,2021-22
5798,C,BOHINEN,Salernitana,19,5.82,5.82,0,0,0,0,0,0,0,0,0,0,2022-23
5798,C,BOHINEN,Salernitana,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5834,C,"MARCOS ANTONIO",Lazio,12,6,6.25,1,0,0,0,0,0,1,2,0,0,2022-23
5834,C,"MARCOS ANTONIO",Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5884,C,"RANOCCHIA F.",Monza,12,6.17,6.42,1,0,0,0,0,0,0,1,0,0,2022-23
5884,C,"RANOCCHIA F.",Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6024,C,"SULEMANA I.",Verona,13,5.92,5.77,0,0,0,0,0,0,0,4,0,0,2022-23
6024,C,"SULEMANA I.",Cagliari,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
6206,C,FABBIAN,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6218,C,ORISTANIO,Cagliari,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
6393,C,INFANTINO,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6479,C,KUTLU,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6480,C,TCHATCHOUA,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4364,C,GAETANO,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-19
4364,C,GAETANO,Napoli,1,6,6,0,0,0,0,0,0,0,0,0,0,2021-22
4364,C,GAETANO,Napoli,4,6.12,6.88,1,0,0,0,0,0,0,0,0,0,2022-23
4364,C,GAETANO,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4384,C,JAGIELLO,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
4384,C,JAGIELLO,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22
4384,C,JAGIELLO,Genoa,1,5,5,0,0,0,0,0,0,0,0,0,0,2023-24
4498,C,"HENDERSON L.",Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
4498,C,"HENDERSON L.",Empoli,34,6,6.21,2,0,0,0,0,0,3,4,0,0,2021-22
4498,C,"HENDERSON L.",Empoli,23,5.83,5.67,0,0,0,0,0,0,1,9,0,0,2022-23
4498,C,"HENDERSON L.",Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4501,C,OBIANG,Sassuolo,24,5.85,5.77,0,0,0,0,0,0,1,4,1,0,2020-21
4501,C,OBIANG,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22
4501,C,OBIANG,Sassuolo,13,5.88,5.81,0,0,0,0,0,0,0,2,0,0,2022-23
4501,C,OBIANG,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4870,D,ADOPO,Torino,4,5.88,5.75,0,0,0,0,0,0,0,1,0,0,2022-23
4870,C,ADOPO,Atalanta,1,6.5,7.5,0,0,0,0,0,0,1,0,0,0,2023-24
4988,C,MAGGIORE,Spezia,32,6.09,6.36,3,0,0,0,0,0,1,3,0,0,2020-21
4988,C,MAGGIORE,Spezia,35,6.07,6.2,2,0,0,0,0,0,3,9,0,0,2021-22
4988,C,MAGGIORE,Salernitana,15,5.8,5.73,0,0,0,0,0,0,0,2,0,0,2022-23
4988,C,MAGGIORE,Salernitana,1,6,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
5286,C,"AKPA AKPRO",Lazio,25,5.96,5.82,0,0,0,0,0,0,1,9,0,0,2020-21
5286,C,"AKPA AKPRO",Lazio,6,5.33,5.25,0,0,0,0,0,0,0,1,0,0,2021-22
5286,C,"AKPA AKPRO",Empoli,24,6.04,6,1,0,0,0,0,0,1,6,2,0,2022-23
5286,C,"AKPA AKPRO",Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5735,C,VOLPATO,Roma,1,7,10,1,0,0,0,0,0,0,0,0,0,2021-22
5735,C,VOLPATO,Roma,6,6,6.67,1,0,0,0,0,0,1,0,0,0,2022-23
5735,C,VOLPATO,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5782,C,KOURFALIDIS,Cagliari,1,6,6,0,0,0,0,0,0,0,0,0,0,2021-22
5782,C,KOURFALIDIS,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5919,C,TCHAOUNA,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5947,C,HRUSTIC,Verona,5,5.4,5.4,0,0,0,0,0,0,0,0,0,0,2022-23
5947,C,HRUSTIC,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6212,C,ZARRAGA,Udinese,1,5,5,0,0,0,0,0,0,0,0,0,0,2023-24
6221,C,"CAMARA E.",Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6252,C,FOLORUNSHO,Verona,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
440,C,VIOLA,Benevento,23,5.87,6.2,2,0,0,1,0,1,6,1,1,0,2017-18
440,C,VIOLA,Benevento,17,6.24,7.15,1,0,0,4,4,0,1,1,0,0,2020-21
440,C,VIOLA,Bologna,3,5.67,5.67,0,0,0,0,0,0,0,0,0,0,2021-22
440,C,VIOLA,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
500,C,"LULIC K.",Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2144,C,"COULIBALY M.",Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-19
2144,C,"COULIBALY M.",Udinese,2,6,6,0,0,0,0,0,0,0,0,0,0,2020-21
2144,C,"COULIBALY M.",Salernitana,12,6.08,6.54,2,0,0,0,0,0,0,1,0,0,2021-22
2144,C,"COULIBALY M.",Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
2144,C,"COULIBALY M.",Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2154,C,VIGNATO,Chievo,10,6,6.4,1,0,0,0,0,0,1,0,0,0,2018-19
2154,A,VIGNATO,Bologna,25,6,6.2,1,0,0,0,0,0,4,4,0,0,2020-21
2154,C,VIGNATO,Bologna,17,5.91,5.91,0,0,0,0,0,0,1,2,0,0,2021-22
2154,C,VIGNATO,Empoli,10,6,6.35,1,0,0,0,0,0,1,1,0,0,2022-23
2154,C,VIGNATO,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2274,C,VALOTI,Verona,25,5.6,5.78,3,0,0,0,0,0,0,9,0,0,2017-18
2274,C,VALOTI,SPAL,21,5.86,6,2,0,0,0,0,0,0,6,0,0,2018-19
2274,C,VALOTI,Monza,7,5.71,5.71,0,0,0,0,0,0,0,1,0,0,2022-23
2274,C,VALOTI,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4349,C,"NICOLUSSI CAVIGLIA",Juventus,2,6,6,0,0,0,0,0,0,0,0,0,0,2018-19
4349,C,"NICOLUSSI CAVIGLIA",Parma,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
4349,C,"NICOLUSSI CAVIGLIA",Salernitana,11,5.73,5.91,1,0,0,0,0,0,0,2,0,0,2022-23
4349,C,"NICOLUSSI CAVIGLIA",Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6106,C,"CARBONI V.",Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
6106,C,"CARBONI V.",Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6175,C,BARRENECHEA,Juventus,3,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2022-23
6175,C,BARRENECHEA,Frosinone,1,6.5,6,0,0,0,0,0,0,0,1,0,0,2023-24
6203,C,BELARDINELLI,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6225,C,"EL AZZOUZI",Bologna,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
6241,C,GELLI,Frosinone,2,5.75,5.5,0,0,0,0,0,0,0,1,0,0,2023-24
6424,C,PRATI,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
21,C,D'ALESSANDRO,Benevento,15,6.2,6.43,1,0,0,0,0,0,1,1,0,0,2017-18
21,C,D'ALESSANDRO,Udinese,20,5.95,5.92,0,0,0,0,0,0,1,3,0,0,2018-19
21,C,D'ALESSANDRO,Monza,6,6.25,6.08,0,0,0,0,0,0,0,2,0,0,2022-23
21,C,D'ALESSANDRO,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
557,C,BENASSI,Fiorentina,35,5.86,6.26,5,0,0,0,0,0,2,6,0,0,2017-18
557,C,BENASSI,Fiorentina,32,5.89,6.44,7,0,0,0,0,0,0,5,1,0,2018-19
557,C,BENASSI,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
557,C,BENASSI,Empoli,14,5.75,5.71,0,0,0,0,0,0,0,2,0,0,2021-22
557,C,BENASSI,Cremonese,17,5.82,5.79,0,0,0,0,0,0,0,1,0,0,2022-23
557,C,BENASSI,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2076,C,ROG,Napoli,11,5.91,6.09,1,0,0,0,0,0,0,2,0,0,2017-18
2076,C,ROG,Napoli,7,6.07,6.29,1,0,0,0,0,0,0,3,0,0,2018-19
2076,C,ROG,Cagliari,14,5.96,5.89,0,0,0,0,0,0,0,2,0,0,2020-21
2076,C,ROG,Cagliari,8,5.81,5.94,0,0,0,0,0,0,1,0,0,0,2021-22
2076,C,ROG,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2121,C,MELEGONI,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18
2121,C,MELEGONI,Genoa,8,6.12,6.06,0,0,0,0,0,0,0,1,0,0,2020-21
